filename,width,height,class,xmin,ymin,xmax,ymax
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,315,122,327,137
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,349,119,360,132
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,379,106,390,120
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,401,83,413,98
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,389,107,401,120
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,372,135,381,145
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,356,146,370,161
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,346,135,358,149
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,330,141,345,157
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,407,193,415,212
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,376,145,390,161
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,371,176,385,194
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,363,186,380,205
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,298,168,314,185
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,279,172,295,192
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,290,182,306,202
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,142,182,161,202
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,169,175,185,193
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,196,180,215,201
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,180,206,197,226
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,359,160,373,176
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,238,198,258,220
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,179,205,179,205
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,186,218,207,240
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,19,248,45,271
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,363,324,388,350
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,291,204,309,224
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,278,207,298,229
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,383,204,400,225
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,380,222,403,249
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,382,274,401,299
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,364,276,387,304
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,299,306,324,336
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,258,284,280,311
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,239,264,260,289
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,214,298,238,323
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,182,278,197,298
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,157,315,183,342
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,92,320,115,345
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,147,231,166,250
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,110,214,127,233
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,99,224,119,246
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,149,253,165,272
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,160,252,177,275
0_8w7mkX-PHcfMM5s6_jpeg.rf.74932d662e4077ea5e4374a0038e5757.jpg,416,416,mask,124,271,146,295
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.8c642180c2f1fc98109dad7ff09fe24c.jpg,416,416,no-mask,344,93,414,194
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.8c642180c2f1fc98109dad7ff09fe24c.jpg,416,416,mask,263,112,349,221
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.8c642180c2f1fc98109dad7ff09fe24c.jpg,416,416,mask,143,159,235,258
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.8c642180c2f1fc98109dad7ff09fe24c.jpg,416,416,mask,38,203,114,285
soooo_jpg.rf.accf5a6d0b0fe444b354a2d293821715.jpg,416,416,no-mask,252,70,322,129
soooo_jpg.rf.accf5a6d0b0fe444b354a2d293821715.jpg,416,416,mask,240,119,269,150
soooo_jpg.rf.accf5a6d0b0fe444b354a2d293821715.jpg,416,416,mask,81,157,149,222
soooo_jpg.rf.accf5a6d0b0fe444b354a2d293821715.jpg,416,416,mask,70,119,106,153
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.c21824c73f10288c1b316ecd78728b64.jpg,416,416,mask,316,126,362,179
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.c21824c73f10288c1b316ecd78728b64.jpg,416,416,mask,239,143,281,188
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.c21824c73f10288c1b316ecd78728b64.jpg,416,416,mask,179,117,214,161
PHOTriZgIKIgsnNLdBJG75vj200203_1000x2000_jpg.rf.c21824c73f10288c1b316ecd78728b64.jpg,416,416,mask,91,83,131,131
r1000019q689461s9r0_jpg.rf.ae75478d4b2292f9d43a58dc102771df.jpg,416,416,mask,227,50,308,147
101d6660a8974050b613dd2e6bd59390_jpg.rf.d2571bc2121193beb8e9f49af8fc7170.jpg,416,416,mask,335,139,382,201
101d6660a8974050b613dd2e6bd59390_jpg.rf.d2571bc2121193beb8e9f49af8fc7170.jpg,416,416,mask,208,104,253,167
101d6660a8974050b613dd2e6bd59390_jpg.rf.d2571bc2121193beb8e9f49af8fc7170.jpg,416,416,mask,173,154,220,214
101d6660a8974050b613dd2e6bd59390_jpg.rf.d2571bc2121193beb8e9f49af8fc7170.jpg,416,416,mask,59,142,114,203
upload-productImg-1527496119162_320_234_jpeg.rf.d7affc7d5fe3df8bc9a7c5b9678a3c3c.jpg,416,416,mask,34,25,318,346
1579683152-0e3ba5698b090c0fda95caa5d2aa7b31_jpg.rf.b49395264ccc2be2784ab367a8ac1307.jpg,416,416,mask,226,54,341,191
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent_jpg.rf.c5b0c5b7666032c5b4634740eafde234.jpg,416,416,mask,268,71,382,219
smartmi-3pcs-filter-mask-pm25-haze-dustproof-mask-with-vent_jpg.rf.c5b0c5b7666032c5b4634740eafde234.jpg,416,416,mask,7,23,153,208
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,317,110,338,132
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,202,123,219,161
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,116,99,158,164
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,62,93,127,143
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,149,120,176,168
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,171,112,203,159
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,386,130,403,157
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,330,123,350,154
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,343,117,380,154
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,298,121,334,160
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,255,102,289,142
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,263,127,302,175
thai_cov-transmission030220_jpg.rf.bdec1f9f73cff2be8d795fcc7665525b.jpg,416,416,mask,269,191,314,243
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.b60c1ee75de4ff9d4259198376ebb277.jpg,416,416,no-mask,171,114,190,134
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.b60c1ee75de4ff9d4259198376ebb277.jpg,416,416,no-mask,179,134,202,157
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.b60c1ee75de4ff9d4259198376ebb277.jpg,416,416,no-mask,327,109,364,149
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.b60c1ee75de4ff9d4259198376ebb277.jpg,416,416,mask,154,122,170,139
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.b60c1ee75de4ff9d4259198376ebb277.jpg,416,416,mask,200,119,221,142
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.b60c1ee75de4ff9d4259198376ebb277.jpg,416,416,mask,254,123,288,161
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.b60c1ee75de4ff9d4259198376ebb277.jpg,416,416,mask,301,129,327,157
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.b60c1ee75de4ff9d4259198376ebb277.jpg,416,416,mask,370,122,398,161
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.b60c1ee75de4ff9d4259198376ebb277.jpg,416,416,mask,92,104,117,135
1580053154-5839_jpg.rf.b5682ce5d695469972b6b564e9d1f0ef.jpg,416,416,mask,26,94,88,178
1580053154-5839_jpg.rf.b5682ce5d695469972b6b564e9d1f0ef.jpg,416,416,mask,245,70,285,123
1580053154-5839_jpg.rf.b5682ce5d695469972b6b564e9d1f0ef.jpg,416,416,mask,311,72,366,147
1580053154-5839_jpg.rf.b5682ce5d695469972b6b564e9d1f0ef.jpg,416,416,mask,221,90,266,170
1580053154-5839_jpg.rf.b5682ce5d695469972b6b564e9d1f0ef.jpg,416,416,mask,164,89,218,159
1580053154-5839_jpg.rf.b5682ce5d695469972b6b564e9d1f0ef.jpg,416,416,mask,75,106,138,202
1580053154-5839_jpg.rf.b5682ce5d695469972b6b564e9d1f0ef.jpg,416,416,mask,199,163,257,251
003_1024_jpeg.rf.bc025d99896124ddce6fa706b4a5c7b3.jpg,416,416,mask,357,140,414,233
003_1024_jpeg.rf.bc025d99896124ddce6fa706b4a5c7b3.jpg,416,416,mask,286,130,364,237
003_1024_jpeg.rf.bc025d99896124ddce6fa706b4a5c7b3.jpg,416,416,mask,2,96,75,226
skynews-coronavirus-london-fashion-week_4920359_jpg.rf.cf79aa98be9f8687d550dc35caf9edb6.jpg,416,416,mask,73,185,149,271
skynews-coronavirus-london-fashion-week_4920359_jpg.rf.cf79aa98be9f8687d550dc35caf9edb6.jpg,416,416,mask,156,159,238,243
skynews-coronavirus-london-fashion-week_4920359_jpg.rf.cf79aa98be9f8687d550dc35caf9edb6.jpg,416,416,mask,283,149,363,238
virus_protection123_jpg.rf.d401b0dc63d28e5afed1324e32b5e985.jpg,416,416,mask,284,53,364,150
virus_protection123_jpg.rf.d401b0dc63d28e5afed1324e32b5e985.jpg,416,416,mask,167,89,224,159
virus_protection123_jpg.rf.d401b0dc63d28e5afed1324e32b5e985.jpg,416,416,mask,90,75,143,135
virus_protection123_jpg.rf.d401b0dc63d28e5afed1324e32b5e985.jpg,416,416,mask,16,114,64,161
012106_jpg_1140x855_jpg.rf.c6524deb426da2c246a03ac0e610f0cb.jpg,416,416,mask,224,68,357,240
1030611863_jpg.rf.aa3b539ebd06efc89eab0b823f128b96.jpg,416,416,mask,96,183,102,192
1030611863_jpg.rf.aa3b539ebd06efc89eab0b823f128b96.jpg,416,416,mask,388,189,400,203
1030611863_jpg.rf.aa3b539ebd06efc89eab0b823f128b96.jpg,416,416,no-mask,236,185,247,198
1030611863_jpg.rf.aa3b539ebd06efc89eab0b823f128b96.jpg,416,416,mask,258,177,285,214
1030611863_jpg.rf.aa3b539ebd06efc89eab0b823f128b96.jpg,416,416,mask,189,166,221,209
1030611863_jpg.rf.aa3b539ebd06efc89eab0b823f128b96.jpg,416,416,mask,143,155,173,192
1030611863_jpg.rf.aa3b539ebd06efc89eab0b823f128b96.jpg,416,416,no-mask,16,182,29,199
1030611863_jpg.rf.aa3b539ebd06efc89eab0b823f128b96.jpg,416,416,no-mask,116,180,129,196
shutterstock_584407723_jpg.rf.bb5ad9ec2eb1ae4510ee88524e453043.jpg,416,416,mask,329,121,358,155
shutterstock_584407723_jpg.rf.bb5ad9ec2eb1ae4510ee88524e453043.jpg,416,416,mask,220,123,259,179
shutterstock_584407723_jpg.rf.bb5ad9ec2eb1ae4510ee88524e453043.jpg,416,416,mask,133,140,167,179
1422808187-3291816118_jpg.rf.d9c28ba7c110caac049036d25e367b65.jpg,416,416,mask,134,102,277,271
1539151332674193npsrq70_jpg.rf.c1fc5c301d12d8a77bd0bfc961876397.jpg,416,416,mask,157,29,207,84
phppaNXxb_jpg.rf.c406fdd46ea2438e4f111a6a35250d5a.jpg,416,416,mask,38,120,62,161
phppaNXxb_jpg.rf.c406fdd46ea2438e4f111a6a35250d5a.jpg,416,416,no-mask,0,132,10,176
phppaNXxb_jpg.rf.c406fdd46ea2438e4f111a6a35250d5a.jpg,416,416,no-mask,115,135,152,174
phppaNXxb_jpg.rf.c406fdd46ea2438e4f111a6a35250d5a.jpg,416,416,no-mask,292,121,331,169
phppaNXxb_jpg.rf.c406fdd46ea2438e4f111a6a35250d5a.jpg,416,416,mask,51,107,99,163
phppaNXxb_jpg.rf.c406fdd46ea2438e4f111a6a35250d5a.jpg,416,416,mask,165,114,208,168
phppaNXxb_jpg.rf.c406fdd46ea2438e4f111a6a35250d5a.jpg,416,416,mask,220,100,257,149
phppaNXxb_jpg.rf.c406fdd46ea2438e4f111a6a35250d5a.jpg,416,416,mask,256,128,303,185
phppaNXxb_jpg.rf.c406fdd46ea2438e4f111a6a35250d5a.jpg,416,416,mask,346,198,387,250
sdfsdfsfff_jpg.rf.c4aca6cc392df43f61e14ac002741ab6.jpg,416,416,mask,157,93,277,252
r1p00017o80q34s9781_jpg.rf.ce1875a23da51004225ab183255da6c5.jpg,416,416,no-mask,93,58,133,113
r1p00017o80q34s9781_jpg.rf.ce1875a23da51004225ab183255da6c5.jpg,416,416,mask,211,19,305,150
RTX7CD4D-e1580252893876_jpg.rf.d9113083bf979d446264b568cc49661a.jpg,416,416,mask,303,109,337,139
RTX7CD4D-e1580252893876_jpg.rf.d9113083bf979d446264b568cc49661a.jpg,416,416,mask,238,116,258,137
RTX7CD4D-e1580252893876_jpg.rf.d9113083bf979d446264b568cc49661a.jpg,416,416,mask,155,96,177,122
RTX7CD4D-e1580252893876_jpg.rf.d9113083bf979d446264b568cc49661a.jpg,416,416,mask,75,107,97,130
1477443223-1445746883_jpg.rf.d05e6a29597722ffcdb222614c353915.jpg,416,416,mask,255,99,386,262
1477443223-1445746883_jpg.rf.d05e6a29597722ffcdb222614c353915.jpg,416,416,mask,13,109,125,238
soo(1)_jpg.rf.d722163e3c3e0b9f1e4b7a73ea6893cb.jpg,416,416,mask,310,207,331,233
soo(1)_jpg.rf.d722163e3c3e0b9f1e4b7a73ea6893cb.jpg,416,416,no-mask,328,187,353,215
soo(1)_jpg.rf.d722163e3c3e0b9f1e4b7a73ea6893cb.jpg,416,416,no-mask,372,189,409,224
soo(1)_jpg.rf.d722163e3c3e0b9f1e4b7a73ea6893cb.jpg,416,416,mask,219,121,254,167
soo(1)_jpg.rf.d722163e3c3e0b9f1e4b7a73ea6893cb.jpg,416,416,mask,131,119,183,170
soo(1)_jpg.rf.d722163e3c3e0b9f1e4b7a73ea6893cb.jpg,416,416,mask,64,126,109,178
1125506397_15801322206131n_jpg.rf.da8fa082b994849888e09bb86b146aa0.jpg,416,416,mask,20,111,40,142
1125506397_15801322206131n_jpg.rf.da8fa082b994849888e09bb86b146aa0.jpg,416,416,mask,64,124,85,150
1125506397_15801322206131n_jpg.rf.da8fa082b994849888e09bb86b146aa0.jpg,416,416,mask,226,107,256,139
1125506397_15801322206131n_jpg.rf.da8fa082b994849888e09bb86b146aa0.jpg,416,416,mask,318,98,351,137
1125506397_15801322206131n_jpg.rf.da8fa082b994849888e09bb86b146aa0.jpg,416,416,mask,134,88,197,155
remote (1)_jpeg.rf.df7fe4fb8181ab460fc57d04a9991de5.jpg,416,416,mask,269,234,315,281
remote (1)_jpeg.rf.df7fe4fb8181ab460fc57d04a9991de5.jpg,416,416,mask,236,122,278,174
remote (1)_jpeg.rf.df7fe4fb8181ab460fc57d04a9991de5.jpg,416,416,mask,189,151,236,207
remote (1)_jpeg.rf.df7fe4fb8181ab460fc57d04a9991de5.jpg,416,416,mask,56,96,122,179
135e-huxwryw6451820_jpg.rf.e8f7c5a306ba8b15ab37577bae196c2f.jpg,416,416,mask,90,0,313,312
r1p00017o8357s6sno6_jpg.rf.e189080820479c894db2ff1725a7cbe0.jpg,416,416,mask,180,2,271,118
1482202839575_jpg.rf.e1a11347c2af5242298a581202adaee0.jpg,416,416,no-mask,66,168,82,191
1482202839575_jpg.rf.e1a11347c2af5242298a581202adaee0.jpg,416,416,no-mask,313,157,338,189
1482202839575_jpg.rf.e1a11347c2af5242298a581202adaee0.jpg,416,416,no-mask,367,148,395,179
1482202839575_jpg.rf.e1a11347c2af5242298a581202adaee0.jpg,416,416,no-mask,193,133,225,169
1482202839575_jpg.rf.e1a11347c2af5242298a581202adaee0.jpg,416,416,mask,265,132,294,164
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,no-mask,28,145,66,189
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,332,92,354,106
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,367,182,408,237
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,355,101,390,151
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,295,93,330,131
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,248,145,287,193
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,256,92,290,130
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,187,93,224,129
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,90,93,124,128
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,187,131,222,175
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,197,216,236,266
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,216,239,263,291
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,136,274,181,320
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,2,254,41,310
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,53,216,83,259
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,33,232,72,280
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,11,114,48,154
012420_coronoa_masks_web_jpg.rf.dcc655a29611260a439d59c13b0cad1a.jpg,416,416,mask,97,150,140,196
15-08608-001_jpg.rf.f23eeb640db01b5c025ae54c9c6f3d7f.jpg,416,416,no-mask,47,159,98,227
15-08608-001_jpg.rf.f23eeb640db01b5c025ae54c9c6f3d7f.jpg,416,416,mask,300,160,344,223
15-08608-001_jpg.rf.f23eeb640db01b5c025ae54c9c6f3d7f.jpg,416,416,mask,243,106,287,170
15-08608-001_jpg.rf.f23eeb640db01b5c025ae54c9c6f3d7f.jpg,416,416,mask,111,120,151,189
r1000019q679o5611r7_jpg.rf.edff9783255fac6a6ee79a6e985c7af9.jpg,416,416,mask,135,4,245,121
Surgical-Mask-Effectiveness_jpg.rf.ecee1d8215799c8eacb670622f814af9.jpg,416,416,mask,194,116,350,299
Surgical-Mask-Effectiveness_jpg.rf.ecee1d8215799c8eacb670622f814af9.jpg,416,416,mask,58,126,208,291
1155x768_20200129000089_jpg.rf.e89d69a1fa6fc7cf08e8c30317f7274d.jpg,416,416,mask,359,118,415,249
1155x768_20200129000089_jpg.rf.e89d69a1fa6fc7cf08e8c30317f7274d.jpg,416,416,mask,284,145,332,201
1155x768_20200129000089_jpg.rf.e89d69a1fa6fc7cf08e8c30317f7274d.jpg,416,416,mask,163,142,219,216
1155x768_20200129000089_jpg.rf.e89d69a1fa6fc7cf08e8c30317f7274d.jpg,416,416,mask,27,143,56,176
1024x737_09186876046_jpg.rf.e999eaf25d69174a9c12b9777042b267.jpg,416,416,mask,99,60,141,110
1024x737_09186876046_jpg.rf.e999eaf25d69174a9c12b9777042b267.jpg,416,416,no-mask,185,94,247,159
1024x737_09186876046_jpg.rf.e999eaf25d69174a9c12b9777042b267.jpg,416,416,no-mask,51,82,124,160
1024x737_09186876046_jpg.rf.e999eaf25d69174a9c12b9777042b267.jpg,416,416,mask,247,121,297,199
1024x737_09186876046_jpg.rf.e999eaf25d69174a9c12b9777042b267.jpg,416,416,mask,361,90,415,209
1024x737_09186876046_jpg.rf.e999eaf25d69174a9c12b9777042b267.jpg,416,416,mask,285,126,373,227
1024x737_09186876046_jpg.rf.e999eaf25d69174a9c12b9777042b267.jpg,416,416,mask,87,136,148,231
1024x737_09186876046_jpg.rf.e999eaf25d69174a9c12b9777042b267.jpg,416,416,mask,141,141,219,240
1024x737_09186876046_jpg.rf.e999eaf25d69174a9c12b9777042b267.jpg,416,416,mask,10,142,98,245
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,42,188,72,237
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,0,175,52,236
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,74,216,118,263
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,94,155,128,191
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,127,145,154,178
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,183,172,220,210
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,208,143,239,175
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,263,164,290,198
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,297,183,327,216
sgssgg_jpeg.rf.f8a8d53430471346c8e823f41dd44afc.jpg,416,416,mask,327,191,369,245
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,mask,186,69,228,114
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,241,193,294,273
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,mask,46,71,79,105
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,mask,363,118,406,170
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,291,109,331,156
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,394,70,415,106
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,336,78,370,121
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,285,73,325,110
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,217,108,257,153
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,239,71,280,115
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,18,70,52,118
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,79,72,114,117
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,116,191,182,275
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,65,151,112,220
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,no-mask,1,153,53,224
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,mask,285,237,337,306
11893820-3x2-xlarge_jpg.rf.ff6ffd94fa9e0d9dcfcc97380f0aede5.jpg,416,416,mask,316,158,363,228
